sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price,dwh_create_date
SO54583,HL-U509,24734,2013-03-17,2013-03-24,2013-03-29,35,1,35,2024-12-30 14:06:36.9733333
SO54583,LJ-0192-L,24734,2013-03-17,2013-03-24,2013-03-29,50,1,50,2024-12-30 14:06:36.9733333
SO54583,CA-1098,24734,2013-03-17,2013-03-24,2013-03-29,9,1,9,2024-12-30 14:06:36.9733333
SO54584,BK-R19B-52,21903,2013-03-17,2013-03-24,2013-03-29,540,1,540,2024-12-30 14:06:36.9733333
SO54584,CA-1098,21903,2013-03-17,2013-03-24,2013-03-29,9,1,9,2024-12-30 14:06:36.9733333
SO54585,BK-R89B-44,18495,2013-03-18,2013-03-25,2013-03-30,2443,1,2443,2024-12-30 14:06:36.9733333
SO54586,BK-R89R-58,18496,2013-03-18,2013-03-25,2013-03-30,2443,1,2443,2024-12-30 14:06:36.9733333
SO54586,TT-R982,18496,2013-03-18,2013-03-25,2013-03-30,4,1,4,2024-12-30 14:06:36.9733333
SO54586,VE-C304-S,18496,2013-03-18,2013-03-25,2013-03-30,64,1,64,2024-12-30 14:06:36.9733333
SO54586,TI-R982,18496,2013-03-18,2013-03-25,2013-03-30,33,1,33,2024-12-30 14:06:36.9733333
SO54587,BK-R64Y-44,16515,2013-03-18,2013-03-25,2013-03-30,1120,1,1120,2024-12-30 14:06:36.9733333
SO54587,HL-U509-R,16515,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54588,BK-R64Y-42,24889,2013-03-18,2013-03-25,2013-03-30,1120,1,1120,2024-12-30 14:06:36.9733333
SO54588,TI-R628,24889,2013-03-18,2013-03-25,2013-03-30,25,1,25,2024-12-30 14:06:36.9733333
SO54588,TT-R982,24889,2013-03-18,2013-03-25,2013-03-30,4,1,4,2024-12-30 14:06:36.9733333
SO54588,RA-H123,24889,2013-03-18,2013-03-25,2013-03-30,120,1,120,2024-12-30 14:06:36.9733333
SO54589,BK-M68B-38,11575,2013-03-18,2013-03-25,2013-03-30,2295,1,2295,2024-12-30 14:06:36.9733333
SO54590,BK-M68S-38,11564,2013-03-18,2013-03-25,2013-03-30,2320,1,2320,2024-12-30 14:06:36.9733333
SO54591,TT-M928,22006,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54591,TI-M823,22006,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54591,PK-7098,22006,2013-03-18,2013-03-25,2013-03-30,2,1,2,2024-12-30 14:06:36.9733333
SO54592,TT-M928,21406,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54592,TI-M823,21406,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54592,HL-U509,21406,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54593,BC-M005,11071,2013-03-18,2013-03-25,2013-03-30,10,1,10,2024-12-30 14:06:36.9733333
SO54593,WB-H098,11071,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54594,CL-9009,11114,2013-03-18,2013-03-25,2013-03-30,8,1,8,2024-12-30 14:06:36.9733333
SO54595,TT-R982,26784,2013-03-18,2013-03-25,2013-03-30,4,1,4,2024-12-30 14:06:36.9733333
SO54595,HL-U509,26784,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54595,LJ-0192-L,26784,2013-03-18,2013-03-25,2013-03-30,50,1,50,2024-12-30 14:06:36.9733333
SO54596,PK-7098,12036,2013-03-18,2013-03-25,2013-03-30,2,1,2,2024-12-30 14:06:36.9733333
SO54597,ST-1401,14312,2013-03-18,2013-03-25,2013-03-30,159,1,159,2024-12-30 14:06:36.9733333
SO54598,BK-R79Y-42,21103,2013-03-18,2013-03-25,2013-03-30,1701,1,1701,2024-12-30 14:06:36.9733333
SO54598,WB-H098,21103,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54598,BC-R205,21103,2013-03-18,2013-03-25,2013-03-30,9,1,9,2024-12-30 14:06:36.9733333
SO54598,CA-1098,21103,2013-03-18,2013-03-25,2013-03-30,9,1,9,2024-12-30 14:06:36.9733333
SO54599,BK-R79Y-40,17635,2013-03-18,2013-03-25,2013-03-30,1701,1,1701,2024-12-30 14:06:36.9733333
SO54599,CA-1098,17635,2013-03-18,2013-03-25,2013-03-30,9,1,9,2024-12-30 14:06:36.9733333
SO54600,BK-M18B-42,14956,2013-03-18,2013-03-25,2013-03-30,540,1,540,2024-12-30 14:06:36.9733333
SO54600,TI-M267,14956,2013-03-18,2013-03-25,2013-03-30,25,1,25,2024-12-30 14:06:36.9733333
SO54600,PK-7098,14956,2013-03-18,2013-03-25,2013-03-30,2,1,2,2024-12-30 14:06:36.9733333
SO54601,BK-R89B-58,27937,2013-03-18,2013-03-25,2013-03-30,2443,1,2443,2024-12-30 14:06:36.9733333
SO54601,TI-R982,27937,2013-03-18,2013-03-25,2013-03-30,33,1,33,2024-12-30 14:06:36.9733333
SO54601,TT-R982,27937,2013-03-18,2013-03-25,2013-03-30,4,1,4,2024-12-30 14:06:36.9733333
SO54601,PK-7098,27937,2013-03-18,2013-03-25,2013-03-30,2,1,2,2024-12-30 14:06:36.9733333
SO54601,ST-1401,27937,2013-03-18,2013-03-25,2013-03-30,159,1,159,2024-12-30 14:06:36.9733333
SO54602,BK-R89B-52,12323,2013-03-18,2013-03-25,2013-03-30,2443,1,2443,2024-12-30 14:06:36.9733333
SO54602,BC-R205,12323,2013-03-18,2013-03-25,2013-03-30,9,1,9,2024-12-30 14:06:36.9733333
SO54602,WB-H098,12323,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54602,HL-U509-B,12323,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54602,CA-1098,12323,2013-03-18,2013-03-25,2013-03-30,9,1,9,2024-12-30 14:06:36.9733333
SO54603,BK-M68S-46,11603,2013-03-18,2013-03-25,2013-03-30,2320,1,2320,2024-12-30 14:06:36.9733333
SO54604,BK-M68S-42,13560,2013-03-18,2013-03-25,2013-03-30,2320,1,2320,2024-12-30 14:06:36.9733333
SO54604,BC-M005,13560,2013-03-18,2013-03-25,2013-03-30,10,1,10,2024-12-30 14:06:36.9733333
SO54604,WB-H098,13560,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54605,TT-R982,11199,2013-03-18,2013-03-25,2013-03-30,4,1,4,2024-12-30 14:06:36.9733333
SO54605,PK-7098,11199,2013-03-18,2013-03-25,2013-03-30,2,1,2,2024-12-30 14:06:36.9733333
SO54606,CA-1098,28143,2013-03-18,2013-03-25,2013-03-30,9,1,9,2024-12-30 14:06:36.9733333
SO54606,TT-T092,28143,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54607,LJ-0192-M,12064,2013-03-18,2013-03-25,2013-03-30,50,1,50,2024-12-30 14:06:36.9733333
SO54607,GL-H102-S,12064,2013-03-18,2013-03-25,2013-03-30,24,1,24,2024-12-30 14:06:36.9733333
SO54608,TI-R628,28981,2013-03-18,2013-03-25,2013-03-30,25,1,25,2024-12-30 14:06:36.9733333
SO54608,PK-7098,28981,2013-03-18,2013-03-25,2013-03-30,2,1,2,2024-12-30 14:06:36.9733333
SO54609,TI-R092,19223,2013-03-18,2013-03-25,2013-03-30,21,1,21,2024-12-30 14:06:36.9733333
SO54610,TT-R982,11502,2013-03-18,2013-03-25,2013-03-30,4,1,4,2024-12-30 14:06:36.9733333
SO54610,TI-R628,11502,2013-03-18,2013-03-25,2013-03-30,25,1,25,2024-12-30 14:06:36.9733333
SO54610,HL-U509,11502,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54610,SJ-0194-S,11502,2013-03-18,2013-03-25,2013-03-30,54,1,54,2024-12-30 14:06:36.9733333
SO54611,TI-M602,19836,2013-03-18,2013-03-25,2013-03-30,30,1,30,2024-12-30 14:06:36.9733333
SO54611,SO-R809-L,19836,2013-03-18,2013-03-25,2013-03-30,9,1,9,2024-12-30 14:06:36.9733333
SO54612,TT-M928,11824,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54612,TI-M602,11824,2013-03-18,2013-03-25,2013-03-30,30,1,30,2024-12-30 14:06:36.9733333
SO54612,HL-U509,11824,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54613,BC-M005,22009,2013-03-18,2013-03-25,2013-03-30,10,1,10,2024-12-30 14:06:36.9733333
SO54614,TT-M928,19015,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54614,TI-M602,19015,2013-03-18,2013-03-25,2013-03-30,30,1,30,2024-12-30 14:06:36.9733333
SO54614,HL-U509-B,19015,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54614,GL-H102-S,19015,2013-03-18,2013-03-25,2013-03-30,24,1,24,2024-12-30 14:06:36.9733333
SO54615,TT-M928,22226,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54615,TI-M602,22226,2013-03-18,2013-03-25,2013-03-30,30,1,30,2024-12-30 14:06:36.9733333
SO54616,TI-M602,23051,2013-03-18,2013-03-25,2013-03-30,30,1,30,2024-12-30 14:06:36.9733333
SO54616,TT-M928,23051,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54617,WB-H098,14502,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54617,BC-M005,14502,2013-03-18,2013-03-25,2013-03-30,10,1,10,2024-12-30 14:06:36.9733333
SO54618,BC-M005,14725,2013-03-18,2013-03-25,2013-03-30,10,1,10,2024-12-30 14:06:36.9733333
SO54618,WB-H098,14725,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54618,HY-1023-70,14725,2013-03-18,2013-03-25,2013-03-30,55,1,55,2024-12-30 14:06:36.9733333
SO54619,SH-W890-S,20308,2013-03-18,2013-03-25,2013-03-30,70,1,70,2024-12-30 14:06:36.9733333
SO54620,SH-W890-S,20121,2013-03-18,2013-03-25,2013-03-30,70,1,70,2024-12-30 14:06:36.9733333
SO54621,SH-W890-M,18521,2013-03-18,2013-03-25,2013-03-30,70,1,70,2024-12-30 14:06:36.9733333
SO54621,LJ-0192-S,18521,2013-03-18,2013-03-25,2013-03-30,50,1,50,2024-12-30 14:06:36.9733333
SO54622,SH-W890-M,18601,2013-03-18,2013-03-25,2013-03-30,70,1,70,2024-12-30 14:06:36.9733333
SO54623,WB-H098,23798,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54623,HY-1023-70,23798,2013-03-18,2013-03-25,2013-03-30,55,1,55,2024-12-30 14:06:36.9733333
SO54623,CL-9009,23798,2013-03-18,2013-03-25,2013-03-30,8,1,8,2024-12-30 14:06:36.9733333
SO54624,WB-H098,16965,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54624,HL-U509-B,16965,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54625,TT-M928,15406,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54625,PK-7098,15406,2013-03-18,2013-03-25,2013-03-30,2,1,2,2024-12-30 14:06:36.9733333
SO54626,TT-M928,27300,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54626,PK-7098,27300,2013-03-18,2013-03-25,2013-03-30,2,1,2,2024-12-30 14:06:36.9733333
SO54627,FE-6654,18919,2013-03-18,2013-03-25,2013-03-30,22,1,22,2024-12-30 14:06:36.9733333
SO54627,HL-U509,18919,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54627,LJ-0192-L,18919,2013-03-18,2013-03-25,2013-03-30,50,1,50,2024-12-30 14:06:36.9733333
SO54628,TT-M928,16059,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54628,FE-6654,16059,2013-03-18,2013-03-25,2013-03-30,22,1,22,2024-12-30 14:06:36.9733333
SO54628,RA-H123,16059,2013-03-18,2013-03-25,2013-03-30,120,1,120,2024-12-30 14:06:36.9733333
SO54629,FE-6654,20086,2013-03-18,2013-03-25,2013-03-30,22,1,22,2024-12-30 14:06:36.9733333
SO54629,HL-U509,20086,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54630,TT-R982,17631,2013-03-18,2013-03-25,2013-03-30,4,1,4,2024-12-30 14:06:36.9733333
SO54630,HL-U509,17631,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54630,LJ-0192-M,17631,2013-03-18,2013-03-25,2013-03-30,50,1,50,2024-12-30 14:06:36.9733333
SO54630,CA-1098,17631,2013-03-18,2013-03-25,2013-03-30,9,1,9,2024-12-30 14:06:36.9733333
SO54631,WB-H098,12490,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54631,SJ-0194-M,12490,2013-03-18,2013-03-25,2013-03-30,54,1,54,2024-12-30 14:06:36.9733333
SO54632,TT-R982,26896,2013-03-18,2013-03-25,2013-03-30,4,1,4,2024-12-30 14:06:36.9733333
SO54632,SO-R809-L,26896,2013-03-18,2013-03-25,2013-03-30,9,1,9,2024-12-30 14:06:36.9733333
SO54633,TI-T723,14546,2013-03-18,2013-03-25,2013-03-30,29,1,29,2024-12-30 14:06:36.9733333
SO54634,TT-T092,16190,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54634,PK-7098,16190,2013-03-18,2013-03-25,2013-03-30,2,1,2,2024-12-30 14:06:36.9733333
SO54635,TT-T092,12828,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54635,LJ-0192-M,12828,2013-03-18,2013-03-25,2013-03-30,50,1,50,2024-12-30 14:06:36.9733333
SO54636,TT-M928,11845,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54636,TI-M823,11845,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54636,PK-7098,11845,2013-03-18,2013-03-25,2013-03-30,2,1,2,2024-12-30 14:06:36.9733333
SO54637,FE-6654,12531,2013-03-18,2013-03-25,2013-03-30,22,1,22,2024-12-30 14:06:36.9733333
SO54638,FE-6654,13070,2013-03-18,2013-03-25,2013-03-30,22,1,22,2024-12-30 14:06:36.9733333
SO54638,HL-U509,13070,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54639,BK-R79Y-48,20664,2013-03-18,2013-03-25,2013-03-30,1701,1,1701,2024-12-30 14:06:36.9733333
SO54639,TI-R628,20664,2013-03-18,2013-03-25,2013-03-30,25,1,25,2024-12-30 14:06:36.9733333
SO54639,TT-R982,20664,2013-03-18,2013-03-25,2013-03-30,4,1,4,2024-12-30 14:06:36.9733333
SO54639,HL-U509-B,20664,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54640,BK-R79Y-40,12765,2013-03-18,2013-03-25,2013-03-30,1701,1,1701,2024-12-30 14:06:36.9733333
SO54640,LJ-0192-S,12765,2013-03-18,2013-03-25,2013-03-30,50,1,50,2024-12-30 14:06:36.9733333
SO54641,BK-M18B-40,13066,2013-03-18,2013-03-25,2013-03-30,540,1,540,2024-12-30 14:06:36.9733333
SO54641,WB-H098,13066,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54641,BC-M005,13066,2013-03-18,2013-03-25,2013-03-30,10,1,10,2024-12-30 14:06:36.9733333
SO54641,HL-U509-B,13066,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54642,BK-M18S-48,19021,2013-03-18,2013-03-25,2013-03-30,565,1,565,2024-12-30 14:06:36.9733333
SO54642,BC-M005,19021,2013-03-18,2013-03-25,2013-03-30,10,1,10,2024-12-30 14:06:36.9733333
SO54642,WB-H098,19021,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54642,HL-U509-B,19021,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54643,BK-M38S-40,13890,2013-03-18,2013-03-25,2013-03-30,769,1,769,2024-12-30 14:06:36.9733333
SO54643,FE-6654,13890,2013-03-18,2013-03-25,2013-03-30,22,1,22,2024-12-30 14:06:36.9733333
SO54643,SO-R809-M,13890,2013-03-18,2013-03-25,2013-03-30,9,1,9,2024-12-30 14:06:36.9733333
SO54644,BK-M68B-38,12169,2013-03-18,2013-03-25,2013-03-30,2295,1,2295,2024-12-30 14:06:36.9733333
SO54644,TI-M823,12169,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54644,TT-M928,12169,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54644,HL-U509,12169,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54645,BK-M68B-46,12172,2013-03-18,2013-03-25,2013-03-30,2295,1,2295,2024-12-30 14:06:36.9733333
SO54645,FE-6654,12172,2013-03-18,2013-03-25,2013-03-30,22,1,22,2024-12-30 14:06:36.9733333
SO54645,HL-U509,12172,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54646,BK-M68B-46,12184,2013-03-18,2013-03-25,2013-03-30,2295,1,2295,2024-12-30 14:06:36.9733333
SO54646,PK-7098,12184,2013-03-18,2013-03-25,2013-03-30,2,1,2,2024-12-30 14:06:36.9733333
SO54647,BK-M68B-46,12112,2013-03-18,2013-03-25,2013-03-30,2295,1,2295,2024-12-30 14:06:36.9733333
SO54647,FE-6654,12112,2013-03-18,2013-03-25,2013-03-30,22,1,22,2024-12-30 14:06:36.9733333
SO54647,HL-U509-R,12112,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54648,BK-M68S-42,11888,2013-03-18,2013-03-25,2013-03-30,2320,1,2320,2024-12-30 14:06:36.9733333
SO54648,FE-6654,11888,2013-03-18,2013-03-25,2013-03-30,22,1,22,2024-12-30 14:06:36.9733333
SO54648,HL-U509-R,11888,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54649,BK-R89B-52,18693,2013-03-18,2013-03-25,2013-03-30,2443,1,2443,2024-12-30 14:06:36.9733333
SO54650,BK-T79U-50,28935,2013-03-18,2013-03-25,2013-03-30,2384,1,2384,2024-12-30 14:06:36.9733333
SO54650,HL-U509-B,28935,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54651,BK-T44U-46,25204,2013-03-18,2013-03-25,2013-03-30,1215,1,1215,2024-12-30 14:06:36.9733333
SO54651,HL-U509,25204,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54652,BK-R19B-44,22042,2013-03-18,2013-03-25,2013-03-30,540,1,540,2024-12-30 14:06:36.9733333
SO54653,BK-R64Y-44,19549,2013-03-18,2013-03-25,2013-03-30,1120,1,1120,2024-12-30 14:06:36.9733333
SO54653,SJ-0194-X,19549,2013-03-18,2013-03-25,2013-03-30,54,1,54,2024-12-30 14:06:36.9733333
SO54653,CA-1098,19549,2013-03-18,2013-03-25,2013-03-30,9,1,9,2024-12-30 14:06:36.9733333
SO54654,BK-R64Y-48,14735,2013-03-18,2013-03-25,2013-03-30,1120,1,1120,2024-12-30 14:06:36.9733333
SO54654,HL-U509,14735,2013-03-18,2013-03-25,2013-03-30,35,1,35,2024-12-30 14:06:36.9733333
SO54655,BK-R64Y-44,13148,2013-03-18,2013-03-25,2013-03-30,1120,1,1120,2024-12-30 14:06:36.9733333
SO54655,BC-R205,13148,2013-03-18,2013-03-25,2013-03-30,9,1,9,2024-12-30 14:06:36.9733333
SO54655,CL-9009,13148,2013-03-18,2013-03-25,2013-03-30,8,1,8,2024-12-30 14:06:36.9733333
SO54656,BK-T79Y-60,15114,2013-03-18,2013-03-25,2013-03-30,2384,1,2384,2024-12-30 14:06:36.9733333
SO54656,TT-T092,15114,2013-03-18,2013-03-25,2013-03-30,5,1,5,2024-12-30 14:06:36.9733333
SO54656,TI-T723,15114,2013-03-18,2013-03-25,2013-03-30,29,1,29,2024-12-30 14:06:36.9733333
SO54656,PK-7098,15114,2013-03-18,2013-03-25,2013-03-30,2,1,2,2024-12-30 14:06:36.9733333
SO54657,BK-R89B-48,18487,2013-03-19,2013-03-26,2013-03-31,2443,1,2443,2024-12-30 14:06:36.9733333
SO54658,BK-R89R-58,18493,2013-03-19,2013-03-26,2013-03-31,2443,1,2443,2024-12-30 14:06:36.9733333
SO54658,CL-9009,18493,2013-03-19,2013-03-26,2013-03-31,8,1,8,2024-12-30 14:06:36.9733333
SO54659,BK-M68S-38,12805,2013-03-19,2013-03-26,2013-03-31,2320,1,2320,2024-12-30 14:06:36.9733333
SO54659,TI-M823,12805,2013-03-19,2013-03-26,2013-03-31,35,1,35,2024-12-30 14:06:36.9733333
SO54660,BK-M68S-38,12316,2013-03-19,2013-03-26,2013-03-31,2320,1,2320,2024-12-30 14:06:36.9733333
SO54660,BC-M005,12316,2013-03-19,2013-03-26,2013-03-31,10,1,10,2024-12-30 14:06:36.9733333
SO54660,WB-H098,12316,2013-03-19,2013-03-26,2013-03-31,5,1,5,2024-12-30 14:06:36.9733333
SO54660,CA-1098,12316,2013-03-19,2013-03-26,2013-03-31,9,1,9,2024-12-30 14:06:36.9733333
SO54661,BC-R205,11176,2013-03-19,2013-03-26,2013-03-31,9,1,9,2024-12-30 14:06:36.9733333
SO54661,WB-H098,11176,2013-03-19,2013-03-26,2013-03-31,5,1,5,2024-12-30 14:06:36.9733333
SO54662,CL-9009,11300,2013-03-19,2013-03-26,2013-03-31,8,1,8,2024-12-30 14:06:36.9733333
SO54663,GL-H102-S,28590,2013-03-19,2013-03-26,2013-03-31,24,1,24,2024-12-30 14:06:36.9733333
SO54663,HL-U509-B,28590,2013-03-19,2013-03-26,2013-03-31,35,1,35,2024-12-30 14:06:36.9733333
SO54664,TT-M928,13046,2013-03-19,2013-03-26,2013-03-31,5,1,5,2024-12-30 14:06:36.9733333
SO54664,TI-M267,13046,2013-03-19,2013-03-26,2013-03-31,25,1,25,2024-12-30 14:06:36.9733333
SO54665,FE-6654,16488,2013-03-19,2013-03-26,2013-03-31,22,1,22,2024-12-30 14:06:36.9733333
SO54665,HL-U509,16488,2013-03-19,2013-03-26,2013-03-31,35,1,35,2024-12-30 14:06:36.9733333
SO54665,SJ-0194-M,16488,2013-03-19,2013-03-26,2013-03-31,54,1,54,2024-12-30 14:06:36.9733333
SO54665,CA-1098,16488,2013-03-19,2013-03-26,2013-03-31,9,1,9,2024-12-30 14:06:36.9733333
SO54666,FE-6654,18704,2013-03-19,2013-03-26,2013-03-31,22,1,22,2024-12-30 14:06:36.9733333
SO54666,CA-1098,18704,2013-03-19,2013-03-26,2013-03-31,9,1,9,2024-12-30 14:06:36.9733333
SO54667,CA-1098,17078,2013-03-19,2013-03-26,2013-03-31,9,1,9,2024-12-30 14:06:36.9733333
SO54667,SJ-0194-S,17078,2013-03-19,2013-03-26,2013-03-31,54,1,54,2024-12-30 14:06:36.9733333
SO54668,HL-U509,15139,2013-03-19,2013-03-26,2013-03-31,35,1,35,2024-12-30 14:06:36.9733333
SO54669,TI-R982,18287,2013-03-19,2013-03-26,2013-03-31,33,1,33,2024-12-30 14:06:36.9733333
SO54669,PK-7098,18287,2013-03-19,2013-03-26,2013-03-31,2,1,2,2024-12-30 14:06:36.9733333
SO54670,BK-M18B-44,14952,2013-03-19,2013-03-26,2013-03-31,540,1,540,2024-12-30 14:06:36.9733333
SO54670,HL-U509,14952,2013-03-19,2013-03-26,2013-03-31,35,1,35,2024-12-30 14:06:36.9733333
SO54671,BK-R89B-48,16408,2013-03-19,2013-03-26,2013-03-31,2443,1,2443,2024-12-30 14:06:36.9733333
SO54671,BC-R205,16408,2013-03-19,2013-03-26,2013-03-31,9,1,9,2024-12-30 14:06:36.9733333
SO54671,WB-H098,16408,2013-03-19,2013-03-26,2013-03-31,5,1,5,2024-12-30 14:06:36.9733333
SO54671,SJ-0194-S,16408,2013-03-19,2013-03-26,2013-03-31,54,1,54,2024-12-30 14:06:36.9733333
SO54672,BK-R89B-48,20052,2013-03-19,2013-03-26,2013-03-31,2443,1,2443,2024-12-30 14:06:36.9733333
SO54672,TI-R982,20052,2013-03-19,2013-03-26,2013-03-31,33,1,33,2024-12-30 14:06:36.9733333
SO54672,TT-R982,20052,2013-03-19,2013-03-26,2013-03-31,4,1,4,2024-12-30 14:06:36.9733333
SO54672,HL-U509-B,20052,2013-03-19,2013-03-26,2013-03-31,35,1,35,2024-12-30 14:06:36.9733333
SO54673,BK-M68B-42,11609,2013-03-19,2013-03-26,2013-03-31,2295,1,2295,2024-12-30 14:06:36.9733333
SO54673,TI-M823,11609,2013-03-19,2013-03-26,2013-03-31,35,1,35,2024-12-30 14:06:36.9733333
SO54673,TT-M928,11609,2013-03-19,2013-03-26,2013-03-31,5,1,5,2024-12-30 14:06:36.9733333
SO54673,HL-U509-R,11609,2013-03-19,2013-03-26,2013-03-31,35,1,35,2024-12-30 14:06:36.9733333
SO54674,SJ-0194-M,11211,2013-03-19,2013-03-26,2013-03-31,54,1,54,2024-12-30 14:06:36.9733333
SO54675,LJ-0192-L,11520,2013-03-19,2013-03-26,2013-03-31,50,1,50,2024-12-30 14:06:36.9733333
SO54675,GL-H102-L,11520,2013-03-19,2013-03-26,2013-03-31,24,1,24,2024-12-30 14:06:36.9733333
SO54676,TT-T092,29002,2013-03-19,2013-03-26,2013-03-31,5,1,5,2024-12-30 14:06:36.9733333
SO54676,HY-1023-70,29002,2013-03-19,2013-03-26,2013-03-31,55,1,55,2024-12-30 14:06:36.9733333
SO54676,CL-9009,29002,2013-03-19,2013-03-26,2013-03-31,8,1,8,2024-12-30 14:06:36.9733333
SO54677,TI-M267,26053,2013-03-19,2013-03-26,2013-03-31,25,1,25,2024-12-30 14:06:36.9733333
SO54677,PK-7098,26053,2013-03-19,2013-03-26,2013-03-31,2,1,2,2024-12-30 14:06:36.9733333
SO54678,TI-T723,12928,2013-03-19,2013-03-26,2013-03-31,29,1,29,2024-12-30 14:06:36.9733333
SO54678,TT-T092,12928,2013-03-19,2013-03-26,2013-03-31,5,1,5,2024-12-30 14:06:36.9733333
SO54679,TI-M267,25253,2013-03-19,2013-03-26,2013-03-31,25,1,25,2024-12-30 14:06:36.9733333
SO54679,TT-M928,25253,2013-03-19,2013-03-26,2013-03-31,5,1,5,2024-12-30 14:06:36.9733333
SO54679,SO-R809-M,25253,2013-03-19,2013-03-26,2013-03-31,9,1,9,2024-12-30 14:06:36.9733333
SO54679,HL-U509,25253,2013-03-19,2013-03-26,2013-03-31,35,1,35,2024-12-30 14:06:36.9733333
SO54680,TT-R982,23795,2013-03-19,2013-03-26,2013-03-31,4,1,4,2024-12-30 14:06:36.9733333
